cursor timestamp xpos ypos event xpath attrs extras
0 1549396041713 0 0 load / {} {}
0 1549396041718 0 0 scroll / {} {}
0 1549396074960 0 6062 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075014 0 6082 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075075 0 6124 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075134 0 6142 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075195 0 6152 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075255 0 6188 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075314 0 6250 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075375 0 6322 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075435 0 6343 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075496 0 6352 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075555 0 6355 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075614 0 6358 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075718 0 6360 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075775 1 6361 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075862 2 6363 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075918 2 6364 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396075975 11 6366 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396076035 41 6376 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396076095 115 6409 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1549396076155 164 6427 mousemove /html/body/div[2]/pre[57]/small[1] {"SMALL":{}} {}
0 1549396076206 168 6427 mousemove /html/body/div[2]/pre[57]/small[1] {"SMALL":{}} {}
0 1549396076294 168 6430 mousemove /html/body/div[2]/pre[57]/small[1] {"SMALL":{}} {}
0 1549396076355 172 6439 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396076415 173 6448 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396076478 174 6451 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396076554 174 6452 mousewheel /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396076614 176 6454 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396076721 180 6457 mousemove /html/body/div[2]/pre[57]/i[4] {"I":{}} {}
0 1549396076781 181 6456 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396076841 185 6454 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396076894 189 6454 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396076960 203 6456 mousemove /html/body/div[2]/pre[57]/font[5] {"FONT":{"color":"#888a85"}} {}
0 1549396077021 211 6459 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077080 224 6467 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077140 237 6475 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077201 245 6480 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077260 255 6483 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077320 271 6491 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077614 277 6491 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077726 278 6490 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077782 279 6489 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077840 291 6489 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077901 321 6492 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396077960 356 6491 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396078020 391 6486 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396078081 405 6486 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396078140 413 6486 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396078200 418 6486 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396078310 420 6486 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396078360 420 6487 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396078421 420 6488 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396078421 420 6488 mousewheel /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396078791 421 6488 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396078942 422 6488 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396079006 423 6488 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396079341 423 6489 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396079387 423 6489 mousewheel /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396079591 424 6490 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396079830 424 6489 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396080902 425 6488 mousewheel /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396081645 425 6487 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396082478 426 6487 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396082496 426 6487 mousewheel /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396082758 427 6487 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396082942 428 6485 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396085197 428 6484 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396085726 428 6484 mousewheel /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396086086 428 6483 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396086406 429 6481 mousemove /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1549396086406 429 6481 mousewheel /html/body/div[2]/pre[57] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
