cursor timestamp xpos ypos event xpath attrs extras
0 1550735521369 0 0 scroll / {} {}
0 1550735521757 972 1759 mousemove /html/body/div[2]/pre[15] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735521971 666 1760 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1550735522162 618 1771 mousemove /html/body/div[2]/pre[16] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735522561 626 1806 mousemove /html/body/div[2]/pre[16] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735523689 608 1788 mousemove /html/body/div[2]/pre[16] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735523847 606 1783 mousemove /html/body/div[2]/pre[16] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735524018 614 1723 mousemove /html/body/div[2]/pre[15] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735524182 613 1717 mousemove /html/body/div[2]/pre[15] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735524343 578 1569 mousemove /html/body/div[2]/pre[14] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735524515 577 1567 mousemove /html/body/div[2]/pre[14] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735524668 576 1562 mousemove /html/body/div[2]/pre[14]/small[1] {"SMALL":{}} {}
0 1550735525250 576 1561 mousemove /html/body/div[2]/pre[14]/small[1] {"SMALL":{}} {}
0 1550735525261 0 0 load / {} {}
0 1550735526750 575 1561 mousemove /html/body/div[2]/pre[14]/small[1] {"SMALL":{}} {}
0 1550735527012 571 1561 mousemove /html/body/div[2]/pre[14]/small[1] {"SMALL":{}} {}
0 1550735527172 569 1561 mousemove /html/body/div[2]/pre[14]/small[1] {"SMALL":{}} {}
0 1550735527740 567 1561 mousemove /html/body/div[2]/pre[14]/small[1] {"SMALL":{}} {}
0 1550735527904 565 1561 mousemove /html/body/div[2]/pre[14]/small[1] {"SMALL":{}} {}
0 1550735528452 564 1561 mousemove /html/body/div[2]/pre[14]/small[1] {"SMALL":{}} {}
0 1550735528508 565 1554 mousemove /html/body/div[2]/pre[14]/small[1] {"SMALL":{}} {}
0 1550735528569 569 1546 mousemove /html/body/div[2]/pre[14] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735528630 573 1539 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1550735528689 579 1525 mousemove /html/body/div[2]/pre[13] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735528750 592 1507 mousemove /html/body/div[2]/pre[13] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1550735528808 621 1482 mousemove /html/body/div[2]/pre[13]/font[2] {"FONT":{"color":"#cc0000"}} {}
