cursor timestamp xpos ypos event xpath attrs extras
0 1554799547276 1093 600 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799547338 1007 409 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799547399 987 310 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799547459 1000 244 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799547519 1007 182 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799547579 1003 125 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799547659 1002 120 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799547720 900 79 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799547780 520 51 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799548979 369 2 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549046 452 81 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549105 596 202 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549165 838 340 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549225 973 412 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549285 1041 448 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549346 1074 467 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549406 1081 472 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549466 1086 475 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549526 1092 481 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549586 1095 499 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549646 1103 537 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549707 1047 592 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549767 937 601 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799549827 875 607 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799552899 748 607 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799552959 718 580 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799553099 716 581 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554799553159 723 608 mousemove /html {"HTML":{"lang":"en"}} {}
