cursor timestamp xpos ypos event xpath attrs extras
0 1554798373647 807 564 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798373699 809 564 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798373806 811 564 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798373859 812 569 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798373919 810 582 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798373980 810 588 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798374040 861 590 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798374100 932 601 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798374160 1005 596 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798374220 1038 589 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798374318 1042 587 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798374382 1061 601 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798374442 1074 606 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798377319 1004 601 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798377372 874 574 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798377432 715 569 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798377493 706 571 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798377553 707 577 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798377613 720 586 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798377673 727 590 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798377734 735 595 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798377790 745 607 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798378767 742 608 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798378818 738 581 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798378870 729 539 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798381887 708 0 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798381949 708 45 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382009 707 68 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382069 661 81 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382129 572 79 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382190 545 80 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382271 544 79 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382330 589 87 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382390 770 137 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382450 859 182 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382510 929 222 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382571 980 265 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382631 1016 316 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382691 1045 372 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382751 1056 396 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382811 1020 376 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798382872 983 349 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387015 982 349 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387067 936 337 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387127 796 296 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387187 690 262 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387247 576 207 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387307 526 184 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387368 512 170 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387438 509 168 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387489 516 162 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387548 572 154 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387608 997 253 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387669 1158 378 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387729 1165 475 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387790 1171 521 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387850 1190 532 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387910 1232 546 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798387970 1242 549 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798388030 1226 551 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798388091 1206 560 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798388151 1167 570 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798388211 1112 582 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798388271 1083 587 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798388332 1073 590 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798388406 1067 592 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798388472 1067 599 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798388526 1073 608 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391294 1045 608 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391363 972 552 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391422 863 467 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391483 782 404 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391543 770 389 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391603 766 385 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391664 763 381 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391744 763 379 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391804 760 373 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391864 754 359 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391924 749 346 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798391984 747 336 mousemove /html {"HTML":{"lang":"en"}} {}
0 1554798459090 0 0 scroll / {} {}
0 1554798463348 0 0 load / {} {}
0 1554798463729 747 611 mousemove /html/body/div[2]/pre[5] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798463815 746 610 mousemove /html/body/div[2]/pre[5] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798463881 630 530 mousemove /html/body/div[2]/pre[5] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798463942 587 548 mousemove /html/body/div[2]/pre[5] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798464022 573 601 mousemove /html/body/div[2]/pre[5] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798464082 540 642 mousemove /html/body/div[2]/pre[6]/small[1] {"SMALL":{}} {}
0 1554798464127 505 666 mousewheel /html/body/div[2]/pre[6] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798464196 496 672 mousemove /html/body/div[2]/pre[6] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798464277 495 673 mousemove /html/body/div[2]/pre[6] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798464278 495 673 mousewheel /html/body/div[2]/pre[6] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798464565 493 675 mousemove /html/body/div[2]/pre[6] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798464625 474 708 mousemove /html/body/div[2]/pre[6] {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1554798464693 469 743 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1554798464752 477 757 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1554798464813 477 768 mousewheel /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1554798464821 0 0 scroll / {} {}
0 1554798464833 0 0 scroll / {} {}
