cursor timestamp xpos ypos event xpath attrs extras
0 1562324393151 590 404 mousemove /html {"HTML":{"lang":"en"}} {}
0 1562324393215 1046 558 mousemove /html {"HTML":{"lang":"en"}} {}
0 1562324395062 1191 616 mousemove /html {"HTML":{"lang":"en"}} {}
0 1562324395122 1147 552 mousemove /html {"HTML":{"lang":"en"}} {}
0 1562324395182 1091 451 mousemove /html {"HTML":{"lang":"en"}} {}
0 1562324395242 1023 316 mousemove /html {"HTML":{"lang":"en"}} {}
0 1562324395302 966 128 mousemove /html/body/div[2]/pre {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1562324395362 964 92 mousemove /html/body/div[2]/pre {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1562324395423 966 61 mousemove /html/body/div[2]/div/div[1]/div[1]/a {"A":{"href":"http://localhost:8080/mousetrc"}} {}
0 1562324395483 965 41 mousemove /html/body/div[2]/div/div[1]/div[1]/a {"A":{"href":"http://localhost:8080/mousetrc"}} {}
0 1562324395543 944 21 mousemove /html/body/div[2]/div/div[1]/div[1]/a {"A":{"href":"http://localhost:8080/mousetrc"}} {}
0 1562324395742 944 20 mousemove /html/body/div[2]/div/div[1]/div[1]/a {"A":{"href":"http://localhost:8080/mousetrc"}} {}
0 1562324473926 1076 0 mousemove /html/body/div[2]/div/div[1]/div[1]/a/span {"SPAN":{}} {}
0 1562324473986 1076 30 mousemove /html/body/div[2]/div/div[1]/div[1]/a/span {"SPAN":{}} {}
0 1562324474046 1071 68 mousemove /html/body/div[2]/div/div[1]/div[1]/a/span {"SPAN":{}} {}
0 1562324474106 1071 88 mousemove /html/body/div[2]/pre {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1562324474165 1071 92 mousemove /html/body/div[2]/pre {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1562324474237 1072 94 mousemove /html/body/div[2]/pre {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1562324474349 1073 96 mousemove /html/body/div[2]/pre {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1562324474406 1075 107 mousemove /html/body/div[2]/pre {"PRE":{"class":"xdebug-var-dump","dir":"ltr"}} {}
0 1562324474466 1148 236 mousemove /html {"HTML":{"lang":"en"}} {}
0 1562324474527 1193 566 mousemove /html {"HTML":{"lang":"en"}} {}
