cursor timestamp xpos ypos event xpath attrs extras
0 1581106037204 1107 133 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1581106037268 1182 125 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1581106037328 1217 121 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1581106037388 1230 115 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1581106037449 1248 104 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1581106037509 1269 90 mousemove /html {"HTML":{"lang":"en"}} {}
0 1581106037569 1278 88 mousemove /html {"HTML":{"lang":"en"}} {}
0 1581106038508 1279 89 mousemove /html {"HTML":{"lang":"en"}} {}
0 1581106038559 0 0 scroll / {} {}
0 1581106038574 0 0 scroll / {} {}
0 1581106038593 0 0 scroll / {} {}
0 1581106038613 0 0 scroll / {} {}
0 1581106038634 0 0 scroll / {} {}
0 1581106038654 0 0 scroll / {} {}
0 1581106038673 0 0 scroll / {} {}
0 1581106038694 0 0 scroll / {} {}
0 1581106038713 0 0 scroll / {} {}
0 1581106038733 0 0 scroll / {} {}
0 1581106038755 0 0 scroll / {} {}
0 1581106038773 0 0 scroll / {} {}
0 1581106038793 0 0 scroll / {} {}
0 1581106038813 0 0 scroll / {} {}
0 1581106038833 0 0 scroll / {} {}
0 1581106038853 0 0 scroll / {} {}
0 1581106038873 0 0 scroll / {} {}
0 1581106038893 0 0 scroll / {} {}
0 1581106038913 0 0 scroll / {} {}
0 1581106038956 0 0 scroll / {} {}
0 1581106038974 0 0 scroll / {} {}
0 1581106038995 0 0 scroll / {} {}
0 1581106039837 0 0 scroll / {} {}
0 1581106039877 0 0 scroll / {} {}
0 1581106039897 0 0 scroll / {} {}
0 1581106039978 0 0 scroll / {} {}
0 1581106040035 0 0 scroll / {} {}
0 1581106040078 0 0 scroll / {} {}
0 1581106040563 0 0 scroll / {} {}
0 1581106040643 1258 737 mousemove /html/body/div[2]/div[3] {"DIV":{"class":"categories-section main-grid-border"}} {}
0 1581106040701 1202 708 mousemove /html/body/div[2]/div[3]/div {"DIV":{"class":"container"}} {}
0 1581106040761 993 605 mousemove //*[@id='category-2'] {"LI":{"id":"category-2","class":"resp-tab-active resp-tab-item hor_1","aria-controls":"hor_1_tab_item-0","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106043973 781 540 mousemove //*[@id='parentVerticalTab']/form/div {"DIV":{"class":"resp-tabs-container hor_1 product-agileinfon-grid1","style":"border-color: rgb(193, 193, 193);"}} {}
0 1581106044033 777 555 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106044093 775 563 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106044171 775 566 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106044244 774 567 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106044388 773 568 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106044588 772 569 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106044732 769 569 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106044836 766 571 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106044896 765 571 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106044956 761 572 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045016 759 574 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045096 757 575 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045156 753 577 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045217 750 577 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045308 748 578 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045364 748 579 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045420 747 579 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045724 746 580 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045799 744 581 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045859 743 581 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106045963 744 581 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106046020 746 576 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106046080 749 567 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106046140 753 556 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1581106046200 755 552 mousemove //*[@id='parentVerticalTab']/form/div {"DIV":{"class":"resp-tabs-container hor_1 product-agileinfon-grid1","style":"border-color: rgb(193, 193, 193);"}} {}
0 1581106046524 757 548 mousemove //*[@id='parentVerticalTab']/form/div {"DIV":{"class":"resp-tabs-container hor_1 product-agileinfon-grid1","style":"border-color: rgb(193, 193, 193);"}} {}
0 1581106046582 760 545 mousemove //*[@id='parentVerticalTab']/form/div {"DIV":{"class":"resp-tabs-container hor_1 product-agileinfon-grid1","style":"border-color: rgb(193, 193, 193);"}} {}
0 1581106046641 763 542 mousemove //*[@id='parentVerticalTab']/form/div {"DIV":{"class":"resp-tabs-container hor_1 product-agileinfon-grid1","style":"border-color: rgb(193, 193, 193);"}} {}
0 1581106047300 862 542 mousemove //*[@id='parentVerticalTab']/ul {"UL":{"class":"resp-tabs-list hor_1","style":"margin-top: 3px;"}} {}
0 1581106047364 929 582 mousemove //*[@id='category-2'] {"LI":{"id":"category-2","class":"resp-tab-active resp-tab-item hor_1","aria-controls":"hor_1_tab_item-0","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106047425 979 603 mousemove //*[@id='category-2'] {"LI":{"id":"category-2","class":"resp-tab-active resp-tab-item hor_1","aria-controls":"hor_1_tab_item-0","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106047485 1001 607 mousemove //*[@id='category-2'] {"LI":{"id":"category-2","class":"resp-tab-active resp-tab-item hor_1","aria-controls":"hor_1_tab_item-0","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106047547 1008 607 mousemove //*[@id='category-2'] {"LI":{"id":"category-2","class":"resp-tab-active resp-tab-item hor_1","aria-controls":"hor_1_tab_item-0","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106047605 1013 609 mousemove //*[@id='category-2'] {"LI":{"id":"category-2","class":"resp-tab-active resp-tab-item hor_1","aria-controls":"hor_1_tab_item-0","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106047665 1029 628 mousemove //*[@id='category-3'] {"LI":{"id":"category-3","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-1","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106047725 1038 633 mousemove //*[@id='category-3'] {"LI":{"id":"category-3","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-1","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106047785 1049 642 mousemove //*[@id='category-3'] {"LI":{"id":"category-3","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-1","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106047937 1052 643 click //*[@id='category-3'] {"LI":{"id":"category-3","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-1","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106048023 1052 643 click //*[@id='category-3'] {"LI":{"id":"category-3","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-1","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106048332 1052 644 mousemove //*[@id='category-3'] {"LI":{"id":"category-3","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-1","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106048484 1052 645 mousemove //*[@id='category-3'] {"LI":{"id":"category-3","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-1","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106048549 1051 648 mousemove //*[@id='category-3'] {"LI":{"id":"category-3","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-1","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106048609 1051 654 mousemove //*[@id='category-3'] {"LI":{"id":"category-3","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-1","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106048669 1056 667 mousemove //*[@id='category-3'] {"LI":{"id":"category-3","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-1","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106048730 1068 682 mousemove //*[@id='parentVerticalTab']/ul {"UL":{"class":"resp-tabs-list hor_1","style":"margin-top: 3px;"}} {}
0 1581106048789 1087 696 mousemove //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106048859 1096 701 mousemove //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106048910 1097 704 mousemove //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106048972 1098 709 mousemove //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106049030 1098 716 mousemove //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106049092 1098 719 mousemove //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106049238 1097 719 click //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106049279 1097 719 click //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106049627 1095 719 mousemove //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106049732 1094 719 mousemove //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106049836 1092 718 mousemove //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106050396 1092 719 mousemove //*[@id='category-4'] {"LI":{"id":"category-4","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-2","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106050456 1108 748 mousemove //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106050516 1130 785 mousemove //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106050692 1133 787 mousemove //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: rgb(245, 245, 245);"}} {}
0 1581106050806 1133 787 click //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106050883 1132 786 mousemove //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106051004 1132 784 mousemove //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106051067 1132 782 mousemove //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106051307 1131 782 mousemove //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106051359 1131 781 mousemove //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106051419 1130 781 mousemove //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
0 1581106051700 1130 780 mousemove //*[@id='category-5'] {"LI":{"id":"category-5","class":"resp-tab-item hor_1 resp-tab-active","aria-controls":"hor_1_tab_item-3","role":"tab","style":"background-color: white; border-color: rgb(193, 193, 193);"}} {}
