cursor timestamp xpos ypos event xpath attrs extras
0 1548321565410 0 0 load / {} {}
0 1548321566703 0 1 scroll / {} {}
0 1548321567288 914 48 mousemove /html/body/div[2]/div[1]/div/div[1]/a/span {"SPAN":{}} {}
0 1548321567351 729 330 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[1] {"DIV":{"class":"star star-0"}} {}
0 1548321567415 685 403 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2] {"DIV":{"class":"single-right simpleCart_shelfItem"}} {}
0 1548321567479 685 402 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2] {"DIV":{"class":"single-right simpleCart_shelfItem"}} {}
0 1548321567535 772 263 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1548321567589 1020 12 mousemove /html/body/div[2]/div[1]/div/div[1]/a/span {"SPAN":{}} {}
0 1548321568086 988 5 mousemove /html/body/div[2]/div[1]/div/div[1]/a/span {"SPAN":{}} {}
0 1548321568150 928 52 mousemove /html/body/div[2]/div[1]/div/div[1]/a/span {"SPAN":{}} {}
0 1548321568201 887 85 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1548321568268 816 144 mousemove /html/body/div[2]/div[2]/div/div/p {"P":{"class":"product-nav"}} {}
0 1548321568333 725 223 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1548321568383 706 240 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1548321568585 0 3 scroll / {} {}
0 1548321568601 0 8 scroll / {} {}
0 1548321568618 0 17 scroll / {} {}
0 1548321568635 0 35 scroll / {} {}
0 1548321568651 0 62 scroll / {} {}
0 1548321568669 0 95 scroll / {} {}
0 1548321568686 0 130 scroll / {} {}
0 1548321568701 0 163 scroll / {} {}
0 1548321568719 0 196 scroll / {} {}
0 1548321568736 0 226 scroll / {} {}
0 1548321568752 0 253 scroll / {} {}
0 1548321568769 0 275 scroll / {} {}
0 1548321568785 0 292 scroll / {} {}
0 1548321568802 0 303 scroll / {} {}
0 1548321568820 0 307 scroll / {} {}
0 1548321568952 0 306 scroll / {} {}
0 1548321568970 0 303 scroll / {} {}
0 1548321568987 0 295 scroll / {} {}
0 1548321569003 0 272 scroll / {} {}
0 1548321569021 0 242 scroll / {} {}
0 1548321569037 0 209 scroll / {} {}
0 1548321569053 0 177 scroll / {} {}
0 1548321569071 0 146 scroll / {} {}
0 1548321569088 0 118 scroll / {} {}
0 1548321569104 0 91 scroll / {} {}
0 1548321569121 0 68 scroll / {} {}
0 1548321569138 0 47 scroll / {} {}
0 1548321569154 0 29 scroll / {} {}
0 1548321569171 0 15 scroll / {} {}
0 1548321569194 0 5 scroll / {} {}
0 1548321569207 0 0 scroll / {} {}
0 1548321569272 859 114 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1548321569338 927 30 mousemove /html/body/div[2]/div[1]/div/div[1]/a/span {"SPAN":{}} {}
0 1548321570132 0 0 unload / {} {}
