cursor timestamp xpos ypos event xpath attrs extras

0 1548320286802 540 717 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320290083 0 9 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320291418 844 717 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320292598 60 706 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320296270 479 721 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320296602 508 717 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320297398 1053 692 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320299478 828 291 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320308510 828 291 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320308511 828 291 click /html {"HTML":{"lang":"en"}} {}
0 1548320311621 406 52 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320311963 229 7 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320312426 0 3 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320313210 75 2 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548320319802 0 0 unload / {} {}
