cursor timestamp xpos ypos event xpath attrs extras
0 1547826308736 0 0 load / {} {}
0 1547826308745 0 0 scroll / {} {}
0 1547826308968 254 59 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1547826309025 254 60 mousewheel /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1547826309025 0 0 scroll / {} {}
0 1547826309038 0 0 scroll / {} {}
0 1547826309055 0 0 scroll / {} {}
0 1547826309072 0 0 scroll / {} {}
0 1547826309088 0 0 scroll / {} {}
0 1547826309105 254 110 mousewheel /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1547826309106 0 0 scroll / {} {}
0 1547826309121 0 0 scroll / {} {}
0 1547826309138 0 0 scroll / {} {}
0 1547826309156 0 0 scroll / {} {}
0 1547826309171 254 185 mousewheel /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1547826309171 0 0 scroll / {} {}
0 1547826309188 0 0 scroll / {} {}
0 1547826309204 0 0 scroll / {} {}
0 1547826309220 0 0 scroll / {} {}
0 1547826309237 0 0 scroll / {} {}
0 1547826309256 0 0 scroll / {} {}
0 1547826309271 0 0 scroll / {} {}
0 1547826309289 0 0 scroll / {} {}
0 1547826309305 0 0 scroll / {} {}
0 1547826309321 0 0 scroll / {} {}
0 1547826309338 0 0 scroll / {} {}
0 1547826309355 0 0 scroll / {} {}
0 1547826309617 254 358 mousewheel /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1547826309617 0 0 scroll / {} {}
0 1547826309620 0 0 scroll / {} {}
0 1547826309638 0 0 scroll / {} {}
0 1547826309671 0 0 scroll / {} {}
0 1547826309687 0 0 scroll / {} {}
0 1547826309706 0 0 scroll / {} {}
0 1547826309723 254 281 mousewheel /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1547826309724 0 0 scroll / {} {}
0 1547826309738 0 0 scroll / {} {}
0 1547826309755 0 0 scroll / {} {}
0 1547826309771 0 0 scroll / {} {}
0 1547826309789 0 0 scroll / {} {}
0 1547826309805 0 0 scroll / {} {}
0 1547826309822 0 0 scroll / {} {}
0 1547826309838 0 0 scroll / {} {}
0 1547826309855 0 0 scroll / {} {}
0 1547826309871 0 0 scroll / {} {}
0 1547826309887 0 0 scroll / {} {}
0 1547826309904 0 0 scroll / {} {}
0 1547826310784 254 159 mousewheel /html/body/div[2]/div[2]/div/div/p {"P":{"class":"product-nav"}} {}
0 1547826310786 0 0 scroll / {} {}
0 1547826310804 0 0 scroll / {} {}
0 1547826310822 0 0 scroll / {} {}
0 1547826310838 0 0 scroll / {} {}
0 1547826310855 254 196 mousewheel /html/body/div[2]/div[2]/div/div/p {"P":{"class":"product-nav"}} {}
0 1547826310856 0 0 scroll / {} {}
0 1547826310870 0 0 scroll / {} {}
0 1547826310887 0 0 scroll / {} {}
0 1547826310905 0 0 scroll / {} {}
0 1547826310922 0 0 scroll / {} {}
0 1547826310937 0 0 scroll / {} {}
0 1547826310954 0 0 scroll / {} {}
0 1547826310971 0 0 scroll / {} {}
0 1547826310988 0 0 scroll / {} {}
0 1547826311005 0 0 scroll / {} {}
0 1547826311020 0 0 scroll / {} {}
0 1547826311038 0 0 scroll / {} {}
0 1547826312288 255 359 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[3] {"DIV":{"class":"clearfix"}} {}
0 1547826312616 255 359 mousewheel /html/body/div[2]/div[2]/div/div/div[1]/div[3] {"DIV":{"class":"clearfix"}} {}
0 1547826312620 0 0 scroll / {} {}
0 1547826312638 0 0 scroll / {} {}
