cursor timestamp xpos ypos event xpath attrs extras
0 1548321621090 0 0 load / {} {}
0 1548321667010 0 0 scroll / {} {}
0 1548321667213 211 615 mousemove //*[@id='select-item-header'] {"SPAN":{"id":"select-item-header","class":"active total","style":"display:block;"}} {}
0 1548321667266 405 529 mousemove /html/body/div[2]/div[3]/div {"DIV":{"class":"container"}} {}
0 1548321667317 591 438 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321667367 712 381 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321667417 835 329 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321667467 870 309 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321667550 873 306 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1548321667600 876 305 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1548321667692 877 305 mousemove //*[@id='main-banner']/div {"DIV":{"class":"container"}} {}
0 1548321667756 874 309 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321667908 873 309 mousemove //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321667936 873 313 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321667948 873 314 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321667963 873 316 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321667969 0 0 scroll / {} {}
0 1548321667979 873 322 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321667985 0 0 scroll / {} {}
0 1548321668000 0 0 scroll / {} {}
0 1548321668003 873 373 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321668017 0 0 scroll / {} {}
0 1548321668036 873 428 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321668036 0 0 scroll / {} {}
0 1548321668051 0 0 scroll / {} {}
0 1548321668068 0 0 scroll / {} {}
0 1548321668084 0 0 scroll / {} {}
0 1548321668101 0 0 scroll / {} {}
0 1548321668118 0 0 scroll / {} {}
0 1548321668134 0 0 scroll / {} {}
0 1548321668152 0 0 scroll / {} {}
0 1548321668168 0 0 scroll / {} {}
0 1548321668300 873 916 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321668315 873 916 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321668319 0 0 scroll / {} {}
0 1548321668331 873 918 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321668336 0 0 scroll / {} {}
0 1548321668352 0 0 scroll / {} {}
0 1548321668369 0 0 scroll / {} {}
0 1548321668380 873 971 mousewheel //*[@id='main-banner'] {"DIV":{"id":"main-banner","class":"main-banner banner text-center"}} {}
0 1548321668386 0 0 scroll / {} {}
0 1548321668402 0 0 scroll / {} {}
0 1548321668422 0 0 scroll / {} {}
0 1548321668435 0 0 scroll / {} {}
0 1548321668453 0 0 scroll / {} {}
0 1548321668469 0 0 scroll / {} {}
0 1548321668486 0 0 scroll / {} {}
0 1548321668503 0 0 scroll / {} {}
0 1548321668520 0 0 scroll / {} {}
0 1548321668536 0 0 scroll / {} {}
0 1548321668956 872 1318 mousemove //*[@id='home3'] {"DIV":{"role":"tabpanel","class":"tab-pane fade in active","id":"home3","aria-labelledby":"home-tab"}} {}
0 1548321669021 858 1327 mousemove //*[@id='home3'] {"DIV":{"role":"tabpanel","class":"tab-pane fade in active","id":"home3","aria-labelledby":"home-tab"}} {}
0 1548321669072 847 1337 mousemove //*[@id='product-53-grid-img']/a/div[2]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/04/anker-a1371-powercore-plus-20100mah-power-bank1.jpg","class":"img-responsive","alt":""}} {}
