cursor timestamp xpos ypos event xpath attrs extras
0 1547821401308 0 0 load / {} {}
0 1547821405930 0 0 scroll / {} {}
0 1547821406960 621 1 mousemove /html/body/div[2]/div[1]/div[1] {"DIV":{"class":"container"}} {}
0 1547821407023 636 74 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1547821407088 656 209 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1547821407157 665 317 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[4] {"DIV":{"class":"star star-3"}} {}
0 1547821407216 671 414 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1547821407269 671 434 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1547821407331 671 440 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1547821407351 671 447 mousewheel //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1547821407368 0 0 scroll / {} {}
0 1547821407391 671 466 mousewheel /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2] {"DIV":{"class":"single-right simpleCart_shelfItem"}} {}
0 1547821407393 0 0 scroll / {} {}
0 1547821407410 672 489 mousewheel /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2] {"DIV":{"class":"single-right simpleCart_shelfItem"}} {}
0 1547821407411 0 0 scroll / {} {}
0 1547821407423 0 0 scroll / {} {}
0 1547821407440 673 562 mousewheel //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1547821407440 0 0 scroll / {} {}
0 1547821407453 673 646 mousewheel //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1547821407456 0 0 scroll / {} {}
0 1547821407469 0 0 scroll / {} {}
0 1547821407487 0 0 scroll / {} {}
0 1547821407503 674 890 mousewheel //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1547821407504 0 0 scroll / {} {}
0 1547821407522 0 0 scroll / {} {}
0 1547821407535 0 0 scroll / {} {}
0 1547821407551 0 0 scroll / {} {}
0 1547821407566 0 0 scroll / {} {}
0 1547821407583 0 0 scroll / {} {}
0 1547821407599 0 0 scroll / {} {}
0 1547821408995 675 1074 mousemove /html/body/div[2]/div[2]/div/div {"DIV":{"class":"container"}} {}
0 1547821409049 680 1067 mousemove /html/body/div[2]/div[2]/div/div {"DIV":{"class":"container"}} {}
0 1547821409100 694 1022 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/div[3] {"DIV":{"class":"social-icon product-colors"}} {}
0 1547821409156 706 848 mousemove //*[@id='set-basket-quantity']/div {"DIV":{"class":"quantity-select"}} {}
0 1547821480868 0 0 unload / {} {}
