cursor timestamp xpos ypos event xpath attrs extras
0 1548321347610 1251 1191 mousemove //*[@id='product_attributes_button'] {"BUTTON":{"id":"product_attributes_button","class":"btn btn-info btn-block showing-list","data-toggle":"collapse","data-target":"#product_attributes","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1548321347660 1228 1191 mousemove //*[@id='product_attributes_button'] {"BUTTON":{"id":"product_attributes_button","class":"btn btn-info btn-block showing-list","data-toggle":"collapse","data-target":"#product_attributes","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1548321347710 1216 1196 mousemove //*[@id='product_attributes_button'] {"BUTTON":{"id":"product_attributes_button","class":"btn btn-info btn-block showing-list","data-toggle":"collapse","data-target":"#product_attributes","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1548321347760 1203 1211 mousemove //*[@id='product_attributes']/h4[1] {"H4":{}} {}
0 1548321347824 1195 1217 mousemove //*[@id='product_attributes']/h4[1] {"H4":{}} {}
0 1548321347876 1189 1227 mousemove //*[@id='product_attributes']/h4[1] {"H4":{}} {}
0 1548321347927 1186 1243 mousemove //*[@id='product_attributes'] {"DIV":{"id":"product_attributes","class":"card-body collapse in","style":"height: auto;"}} {}
0 1548321347992 1186 1262 mousemove //*[@id='product_attributes']/div[1]/div[1] {"DIV":{"class":"right"}} {}
0 1548321348043 1186 1277 mousemove //*[@id='product_attributes']/div[1]/div[1] {"DIV":{"class":"right"}} {}
0 1548321348223 1186 1281 click //*[@id='product_attributes']/div[1]/div[1] {"DIV":{"class":"right"}} {}
0 1548321348357 1186 1283 mousemove //*[@id='product_attributes']/div[1]/div[1] {"DIV":{"class":"right"}} {}
0 1548321348425 1186 1283 mousemove //*[@id='product_attributes']/div[1]/div[1] {"DIV":{"class":"right"}} {}
0 1548321348525 1184 1283 mousemove //*[@id='product_attributes']/div[1]/div[1] {"DIV":{"class":"right"}} {}
0 1548321348642 1182 1283 mousewheel //*[@id='product_attributes']/div[1]/div[1] {"DIV":{"class":"right"}} {}
0 1548321348676 1182 1285 mousewheel //*[@id='product_attributes']/div[1]/div[1] {"DIV":{"class":"right"}} {}
0 1548321348677 0 0 scroll / {} {}
0 1548321348691 0 0 scroll / {} {}
0 1548321348708 1182 1293 mousewheel //*[@id='product_attributes']/div[1]/div[1] {"DIV":{"class":"right"}} {}
0 1548321348708 0 0 scroll / {} {}
0 1548321348726 1182 1299 mousewheel //*[@id='product_attributes']/div[1]/div[1] {"DIV":{"class":"right"}} {}
0 1548321348726 0 0 scroll / {} {}
0 1548321348741 0 0 scroll / {} {}
0 1548321348757 0 0 scroll / {} {}
0 1548321348791 0 0 scroll / {} {}
0 1548321348808 0 0 scroll / {} {}
0 1548321348824 0 0 scroll / {} {}
0 1548321348842 0 0 scroll / {} {}
0 1548321348858 0 0 scroll / {} {}
0 1548321348876 0 0 scroll / {} {}
0 1548321348893 0 0 scroll / {} {}
0 1548321348910 0 0 scroll / {} {}
0 1548321348974 1165 1389 mousemove //*[@id='product_attributes']/div[3] {"DIV":{"class":"row"}} {}
0 1548321349118 1165 1387 mousemove //*[@id='product_attributes']/div[3]/div[1] {"DIV":{"class":"right"}} {}
0 1548321349288 1165 1380 click //*[@id='product_attributes']/div[3]/div[1] {"DIV":{"class":"right"}} {}
0 1548321349405 1165 1382 mousemove //*[@id='product_attributes']/div[3]/div[1] {"DIV":{"class":"right"}} {}
0 1548321349458 1167 1398 mousemove //*[@id='product_attributes'] {"DIV":{"id":"product_attributes","class":"card-body collapse in","style":"height: auto;"}} {}
0 1548321349508 1169 1408 mousemove //*[@id='product_attributes']/h4[2] {"H4":{}} {}
0 1548321349541 1169 1411 mousewheel //*[@id='product_attributes']/h4[2] {"H4":{}} {}
0 1548321349559 0 0 scroll / {} {}
0 1548321349575 0 0 scroll / {} {}
0 1548321349593 1168 1427 mousewheel //*[@id='product_attributes']/h4[2] {"H4":{}} {}
0 1548321349593 0 0 scroll / {} {}
0 1548321349607 1168 1435 mousewheel //*[@id='product_attributes']/h4[2] {"H4":{}} {}
0 1548321349610 0 0 scroll / {} {}
0 1548321349624 1168 1443 mousewheel //*[@id='product_attributes']/h4[2] {"H4":{}} {}
0 1548321349626 0 0 scroll / {} {}
