cursor timestamp xpos ypos event xpath attrs extras
0 1548321852367 0 0 load / {} {}
0 1548321855994 0 1 scroll / {} {}
0 1548321871026 719 17 mousemove /html/body/div[2]/div[1]/div[1]/div[1]/a {"A":{"href":"http://userpr.ir"}} {}
0 1548321871091 513 162 mousemove /html/body/div[2]/div[2]/div/div/p {"P":{"class":"product-nav"}} {}
0 1548321871155 328 270 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1548321871205 291 287 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[3] {"DIV":{"class":"clearfix"}} {}
0 1548321873064 289 287 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[3] {"DIV":{"class":"clearfix"}} {}
0 1548321873115 277 252 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[3] {"DIV":{"class":"clearfix"}} {}
0 1548321873166 251 186 mousemove /html/body/div[2]/div[2]/div/div {"DIV":{"class":"container"}} {}
0 1548321873232 233 140 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1548321873282 227 109 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1548321873332 223 89 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1548321873383 222 73 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1548321873450 224 54 mousemove /html/body/div[2]/div[1]/div[1] {"DIV":{"class":"container"}} {}
0 1548321874005 225 51 click /html/body/div[2]/div[1]/div[1]/div[2]/a[1] {"A":{"data-remodal-target":"guide-modal","class":"site-guide btn btn-info"}} {}
0 1548321874167 227 51 mousemove /html/body/div[7] {"DIV":{"class":"remodal-wrapper remodal-is-opening","style":"display: block;"}} {}
0 1548321874240 371 65 mousemove /html/body/div[7] {"DIV":{"class":"remodal-wrapper remodal-is-opening","style":"display: block;"}} {}
0 1548321874317 689 65 mousemove /html/body/div[7] {"DIV":{"class":"remodal-wrapper remodal-is-opening","style":"display: block;"}} {}
0 1548321874411 872 65 mousemove /html/body/div[7] {"DIV":{"class":"remodal-wrapper remodal-is-opened","style":"display: block;"}} {}
0 1548321874509 873 65 mousemove /html/body/div[7] {"DIV":{"class":"remodal-wrapper remodal-is-opened","style":"display: block;"}} {}
0 1548321874575 921 73 mousemove /html/body/div[7] {"DIV":{"class":"remodal-wrapper remodal-is-opened","style":"display: block;"}} {}
0 1548321874625 964 90 mousemove /html/body/div[7] {"DIV":{"class":"remodal-wrapper remodal-is-opened","style":"display: block;"}} {}
0 1548321874681 979 105 mousemove /html/body/div[7] {"DIV":{"class":"remodal-wrapper remodal-is-opened","style":"display: block;"}} {}
0 1548321874743 994 116 mousemove /html/body/div[7] {"DIV":{"class":"remodal-wrapper remodal-is-opened","style":"display: block;"}} {}
0 1548321874809 1009 121 mousemove /html/body/div[7]/div {"DIV":{"class":"remodal guide-modal remodal-is-initialized remodal-is-opened","data-remodal-id":"guide-modal","data-remodal-options":"closeOnOutsideClick: true","tabindex":"-1"}} {}
0 1548321874860 1012 124 mousemove /html/body/div[7]/div {"DIV":{"class":"remodal guide-modal remodal-is-initialized remodal-is-opened","data-remodal-id":"guide-modal","data-remodal-options":"closeOnOutsideClick: true","tabindex":"-1"}} {}
