cursor timestamp xpos ypos event xpath attrs extras
0 1547826453526 751 15 mousemove /html/body/div[2]/div[1]/div/div[1]/a {"A":{"href":"http://userpr.ir"}} {}
0 1547826453576 752 11 mousemove /html/body/div[2]/div[1]/div/div[1]/a {"A":{"href":"http://userpr.ir"}} {}
0 1547826453886 0 0 load / {} {}
0 1547826453901 0 0 scroll / {} {}
0 1547826454020 638 8 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1547826454078 620 83 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1547826454128 612 140 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1547826454178 611 190 mousemove /html/body/div[2]/div[2]/div/div {"DIV":{"class":"container"}} {}
0 1547826454243 611 242 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1547826454294 612 254 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1547826454344 613 254 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1547826454784 612 255 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1547826454845 557 280 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1547826454912 180 362 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[3] {"DIV":{"class":"clearfix"}} {}
0 1547826454984 0 361 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1547826455056 0 345 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1547826455110 21 344 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1547826455161 143 339 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[3] {"DIV":{"class":"clearfix"}} {}
0 1547826455227 442 394 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2] {"DIV":{"class":"single-right simpleCart_shelfItem"}} {}
0 1547826455277 612 464 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2] {"DIV":{"class":"single-right simpleCart_shelfItem"}} {}
0 1547826455328 808 546 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[3] {"DIV":{"class":"clearfix"}} {}
0 1547826455378 894 582 mousemove /html/body/div[2]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2018/05/QCY-Q26-Pro-Bluetooth-Headset1.jpg","style":"position: absolute; width: 744.975px; height: 931.7px; top: -512.825px; left: 5.47118e-14px;"}} {}
0 1547826455445 1107 655 mousemove /html/body/div[1] {"DIV":{"class":"imagezoom-cursor","style":"position: absolute; width: 249.351px; height: 205.195px; background-color: rgb(255, 255, 255); z-index: 2147483647; opacity: 0.5; cursor: crosshair; top: 478.805px; left: 951.325px;"}} {}
0 1547826455641 1365 657 mousemove /html {"HTML":{"lang":"en"}} {}
0 1547826455696 1365 627 mousemove /html {"HTML":{"lang":"en"}} {}
0 1547826455760 1365 612 mousemove /html {"HTML":{"lang":"en"}} {}
0 1547826455810 1365 598 mousemove /html {"HTML":{"lang":"en"}} {}
0 1547826455861 1365 567 mousemove /html {"HTML":{"lang":"en"}} {}
0 1547826455911 1365 531 mousemove /html {"HTML":{"lang":"en"}} {}
0 1547826455977 1365 515 mousemove /html {"HTML":{"lang":"en"}} {}
0 1547826456027 1365 511 mousemove /html {"HTML":{"lang":"en"}} {}
0 1547826456079 1365 507 mousemove /html {"HTML":{"lang":"en"}} {}
0 1547826456112 1365 506 mousewheel /html {"HTML":{"lang":"en"}} {}
0 1547826456143 0 0 scroll / {} {}
0 1547826456162 0 0 scroll / {} {}
0 1547826456167 1365 516 mousewheel /html {"HTML":{"lang":"en"}} {}
0 1547826456177 0 0 scroll / {} {}
0 1547826456195 0 0 scroll / {} {}
0 1547826456211 0 0 scroll / {} {}
0 1547826456228 0 0 scroll / {} {}
0 1547826456245 0 0 scroll / {} {}
0 1547826456261 0 0 scroll / {} {}
0 1547826456278 0 0 scroll / {} {}
0 1547826456280 1365 644 mousewheel /html {"HTML":{"lang":"en"}} {}
0 1547826456293 0 0 scroll / {} {}
0 1547826456310 0 0 scroll / {} {}
0 1547826456327 0 0 scroll / {} {}
