cursor timestamp xpos ypos event xpath attrs extras
0 1551450878179 0 0 load / {} {}
0 1551450960949 0 0 scroll / {} {}
0 1551451773673 370 6 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451773966 373 9 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451774078 374 12 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451774172 375 16 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451774222 377 17 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451774286 377 18 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451774910 376 21 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451775174 377 21 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451775662 379 21 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451775790 379 21 mousewheel /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451775811 0 0 scroll / {} {}
0 1551451775831 0 0 scroll / {} {}
0 1551451775859 0 0 scroll / {} {}
0 1551451775880 0 0 scroll / {} {}
0 1551451775899 0 0 scroll / {} {}
0 1551451775919 0 0 scroll / {} {}
0 1551451775939 0 0 scroll / {} {}
0 1551451775959 0 0 scroll / {} {}
0 1551451775980 0 0 scroll / {} {}
0 1551451776030 380 121 mousewheel /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451776041 0 0 scroll / {} {}
0 1551451776060 0 0 scroll / {} {}
0 1551451776080 0 0 scroll / {} {}
0 1551451776100 0 0 scroll / {} {}
0 1551451776120 0 0 scroll / {} {}
0 1551451776140 0 0 scroll / {} {}
0 1551451776161 0 0 scroll / {} {}
0 1551451776180 0 0 scroll / {} {}
0 1551451776200 0 0 scroll / {} {}
0 1551451776254 380 222 mousewheel /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451776262 0 0 scroll / {} {}
0 1551451776281 0 0 scroll / {} {}
0 1551451776301 0 0 scroll / {} {}
0 1551451776342 380 279 mousewheel /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451776342 0 0 scroll / {} {}
0 1551451776362 0 0 scroll / {} {}
0 1551451776382 380 335 mousewheel /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551451776382 0 0 scroll / {} {}
0 1551451776402 0 0 scroll / {} {}
0 1551451776422 0 0 scroll / {} {}
0 1551451776442 0 0 scroll / {} {}
0 1551451776462 0 0 scroll / {} {}
0 1551451776482 0 0 scroll / {} {}
0 1551451776502 0 0 scroll / {} {}
0 1551451776523 0 0 scroll / {} {}
0 1551451776542 0 0 scroll / {} {}
0 1551451776602 449 532 mousemove //*[@id='set-basket-quantity']/div {"DIV":{"class":"quantity-select"}} {}
0 1551451776663 549 555 mousemove //*[@id='add-to-basket'] {"DIV":{"id":"add-to-basket","class":"women"}} {}
0 1551451776723 632 542 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/form {"FORM":{"class":"basket-quantity-form","action":"","method":"post"}} {}
0 1551451777167 1225 501 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1551451777222 1257 506 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1551451777282 1258 503 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1551451777917 1257 505 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1551451777972 1257 527 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1551451778190 1256 532 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1551451778262 1255 533 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
