cursor timestamp xpos ypos event xpath attrs extras
0 1548401720694 0 0 scroll / {} {}
0 1548401720727 0 0 scroll / {} {}
0 1548401720811 0 0 scroll / {} {}
0 1548401721225 0 0 scroll / {} {}
0 1548401721241 0 0 scroll / {} {}
0 1548401721257 0 0 scroll / {} {}
0 1548401721265 0 0 scroll / {} {}
0 1548401721273 0 0 scroll / {} {}
0 1548401721281 0 0 scroll / {} {}
0 1548401721316 0 0 scroll / {} {}
0 1548401721332 0 0 scroll / {} {}
0 1548401721350 0 0 scroll / {} {}
0 1548401721366 0 0 scroll / {} {}
0 1548401721382 0 0 scroll / {} {}
0 1548401721416 0 0 scroll / {} {}
0 1548401721450 0 0 scroll / {} {}
0 1548401721549 0 0 scroll / {} {}
0 1548401721681 0 0 scroll / {} {}
0 1548401721721 0 0 scroll / {} {}
0 1548401721737 0 0 scroll / {} {}
0 1548401721746 0 0 scroll / {} {}
0 1548401721762 0 0 scroll / {} {}
0 1548401721770 0 0 scroll / {} {}
0 1548401721786 0 0 scroll / {} {}
0 1548401721794 0 0 scroll / {} {}
0 1548401721819 0 0 scroll / {} {}
0 1548401721836 0 0 scroll / {} {}
0 1548401721852 0 0 scroll / {} {}
0 1548401721869 0 0 scroll / {} {}
0 1548401721886 0 0 scroll / {} {}
0 1548401721902 0 0 scroll / {} {}
0 1548401721936 0 0 scroll / {} {}
0 1548401721970 0 0 scroll / {} {}
0 1548401722052 0 0 scroll / {} {}
0 1548401722247 0 0 scroll / {} {}
0 1548401722279 0 0 scroll / {} {}
0 1548401722303 0 0 scroll / {} {}
0 1548401722346 0 0 scroll / {} {}
0 1548401722363 0 0 scroll / {} {}
0 1548401722396 0 0 scroll / {} {}
0 1548401722429 0 0 scroll / {} {}
0 1548401722512 0 0 scroll / {} {}
0 1548401723295 639 598 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401724410 594 27 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401724467 596 44 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401724524 693 261 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401724580 786 451 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401725778 786 449 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401725835 831 342 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401725891 998 124 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401725948 1066 57 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401726004 1071 47 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401726061 1055 38 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401726130 1047 29 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401726182 1043 20 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401726232 1035 7 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401739437 975 42 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401740106 974 42 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401740162 966 43 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401740218 961 47 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401740277 959 48 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401740330 958 46 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401740380 961 28 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401740437 975 5 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401741632 1053 2 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401741688 946 80 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401741738 867 134 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401746148 859 138 mousemove /html {"HTML":{"lang":"en"}} {}
0 1548401746205 859 25 mousemove /html {"HTML":{"lang":"en"}} {}
