cursor timestamp xpos ypos event xpath attrs extras
0 1546851987053 0 0 load / {} {}
0 1546851987061 0 0 scroll / {} {}
0 1546851987349 600 385 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1546851987410 803 257 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2] {"DIV":{"class":"single-right simpleCart_shelfItem"}} {}
0 1546851987476 952 283 mousemove //*[@id='slider-id-656158']/div/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2019/01/LG-K10-2017-M250E-Dual-SIM-Mobile-Phone5_656158.jpg","data-imagezoom":"true","class":"img-responsive","draggable":"false"}} {}
0 1546851987541 1013 349 mousemove /html/body/div[1] {"DIV":{"class":"imagezoom-cursor","style":"position: absolute; width: 249.351px; height: 205.195px; background-color: rgb(255, 255, 255); z-index: 2147483647; opacity: 0.5; cursor: crosshair; top: 232.403px; left: 925.163px;"}} {}
0 1546851988047 1000 358 mousemove /html/body/div[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2019/01/LG-K10-2017-M250E-Dual-SIM-Mobile-Phone5_656158.jpg","style":"position: absolute; width: 746.9px; height: 746.9px; top: -167.865px; left: 5.47118e-14px;"}} {}
0 1546851988107 647 350 mousemove //*[@id='product-rater']/div[2]/p {"P":{"class":"average-rate-description"}} {}
0 1546851988157 416 332 mousemove //*[@id='product-rater']/div[1] {"DIV":{"data-start-value":"0.53333333333333","data-productid":"89","class":"starbox small  autoupdate"}} {}
0 1546851988207 360 333 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[3] {"DIV":{"class":"clearfix"}} {}
0 1546851988259 338 338 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[3] {"DIV":{"class":"clearfix"}} {}
0 1546851988652 346 336 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[3] {"DIV":{"class":"clearfix"}} {}
0 1546851988708 486 331 mousemove //*[@id='product-rater']/div[1] {"DIV":{"data-start-value":"0.53333333333333","data-productid":"89","class":"starbox small  autoupdate"}} {}
0 1546851988775 617 361 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2] {"DIV":{"class":"single-right simpleCart_shelfItem"}} {}
0 1546851988841 692 414 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1546851988892 696 420 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2] {"DIV":{"class":"single-right simpleCart_shelfItem"}} {}
0 1546851989253 700 418 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1546851989308 750 414 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1546851989358 768 414 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1546851989425 801 417 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1546851989490 816 418 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1546851989540 818 420 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1546851989686 818 418 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1546851989743 1093 318 mousemove /html/body/div[1] {"DIV":{"class":"imagezoom-cursor","style":"position: absolute; width: 249.351px; height: 205.195px; background-color: rgb(255, 255, 255); z-index: 2147483647; opacity: 0.5; cursor: crosshair; top: 259.403px; left: 925.163px;"}} {}
0 1546851989809 1299 285 mousemove /html/body/div[1] {"DIV":{"class":"imagezoom-cursor","style":"position: absolute; width: 249.351px; height: 205.195px; background-color: rgb(255, 255, 255); z-index: 2147483647; opacity: 0.5; cursor: crosshair; top: 180.403px; left: 1063.81px;"}} {}
0 1546851989874 1326 298 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1] {"DIV":{"class":"col-md-10 single-grid"}} {}
0 1546851990113 1334 289 mousemove /html/body/div[2]/div[2]/div/div {"DIV":{"class":"container"}} {}
0 1546851990175 1480 204 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1546851990225 1515 202 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1546851990276 1519 202 mousemove /html {"HTML":{"lang":"en"}} {}
0 1546851990655 1520 200 mousemove /html {"HTML":{"lang":"en"}} {}
0 1546851990707 1523 194 mousemove /html {"HTML":{"lang":"en"}} {}
0 1546851990973 1524 192 mousemove /html {"HTML":{"lang":"en"}} {}
0 1546851991817 0 0 scroll / {} {}
0 1546851991824 0 0 scroll / {} {}
0 1546851991842 0 0 scroll / {} {}
0 1546851991859 0 0 scroll / {} {}
0 1546851991874 0 0 scroll / {} {}
0 1546851991891 0 0 scroll / {} {}
0 1546851991908 0 0 scroll / {} {}
0 1546851991925 0 0 scroll / {} {}
0 1546851991942 0 0 scroll / {} {}
0 1546851991958 0 0 scroll / {} {}
0 1546851991974 0 0 scroll / {} {}
0 1546851991991 0 0 scroll / {} {}
0 1546851992008 0 0 scroll / {} {}
0 1546851992024 0 0 scroll / {} {}
0 1546851992041 0 0 scroll / {} {}
0 1546851992058 0 0 scroll / {} {}
0 1546851992075 0 0 scroll / {} {}
0 1546851992091 0 0 scroll / {} {}
0 1546851992108 0 0 scroll / {} {}
0 1546851992125 0 0 scroll / {} {}
0 1546851992142 0 0 scroll / {} {}
0 1546851992158 0 0 scroll / {} {}
0 1546851992191 0 0 scroll / {} {}
0 1546851999456 1535 437 mousemove /html {"HTML":{"lang":"en"}} {}
0 1546851999587 1521 434 mousemove /html {"HTML":{"lang":"en"}} {}
0 1546851999640 1180 299 mousemove /html/body/div[1] {"DIV":{"class":"imagezoom-cursor","style":"position: absolute; width: 249.351px; height: 205.195px; background-color: rgb(255, 255, 255); z-index: 2147483647; opacity: 0.5; cursor: crosshair; top: 240.403px; left: 1065.81px;"}} {}
0 1546851999691 956 209 mousemove /html/body/div[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2019/01/LG-K10-2017-M250E-Dual-SIM-Mobile-Phone2_000.jpg","style":"position: absolute; width: 746.9px; height: 933.625px; top: -2.73559e-14px; left: 5.47118e-14px;"}} {}
0 1546851999756 841 200 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1546851999806 824 210 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1546851999856 821 214 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1546852000140 817 219 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1546852000191 781 269 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852000256 783 290 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852000306 784 298 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852000356 787 299 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852000583 788 300 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852000695 787 300 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852000755 784 300 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852000806 780 300 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852000906 771 298 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852000973 771 298 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852001358 771 298 click //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852001773 780 308 mousemove //*[@id='product-rater']/div[1]/div/div/div[3]/div[2] {"DIV":{"class":"star star-1"}} {}
0 1546852001823 794 388 mousemove //*[@id='product-price'] {"P":{"id":"product-price","class":"price item_price"}} {}
0 1546852001889 768 478 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852001939 712 536 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852002005 661 563 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852002861 660 563 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852002921 701 545 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852002972 720 542 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003038 741 548 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003088 747 559 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003138 735 573 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003205 679 592 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003255 601 590 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003321 512 565 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003401 498 557 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003684 498 557 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003738 549 546 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003804 691 530 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003855 773 531 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003905 828 538 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852003955 882 559 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[3] {"DIV":{"class":"clearfix"}} {}
0 1546852004005 945 607 mousemove //*[@id='product-slider']/div/ul {"UL":{"class":"slides","style":"width: 1000%; transition-duration: 0.6s; transform: translate3d(-1164px, 0px, 0px);"}} {}
0 1546852004056 972 641 mousemove //*[@id='product-slider']/ol/li[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2019/01/LG-K10-2017-M250E-Dual-SIM-Mobile-Phone5_656158.jpg","class":"","draggable":"false"}} {}
0 1546852004788 964 642 mousemove //*[@id='product-slider']/ol/li[1]/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2019/01/LG-K10-2017-M250E-Dual-SIM-Mobile-Phone5_656158.jpg","class":"","draggable":"false"}} {}
0 1546852004838 827 638 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852004904 700 611 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852004954 663 606 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852005004 656 608 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006065 651 610 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006120 689 606 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006171 716 608 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006237 725 610 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006288 726 613 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006354 716 614 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006404 683 621 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006454 668 622 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006521 663 623 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006625 659 623 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006677 655 624 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006737 649 625 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006923 649 625 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852006988 696 621 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852007054 745 622 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1546852007104 772 626 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
