cursor timestamp xpos ypos event xpath attrs extras
0 1551383619435 0 0 load / {} {}
0 1551383626608 994 274 click //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383627337 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383627478 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383627553 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383627757 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383628191 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383628317 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383628426 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383628528 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383629065 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383629638 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383629751 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383630102 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383630364 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383630710 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383630898 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383631222 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383631345 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383631553 0 0 keypress //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383632092 997 281 mousemove //*[@id='user_email'] {"INPUT":{"data-rules":"","data-id":"user_email","type":"email","class":"input-text input-email ur-frontend-field ","name":"user_email","id":"user_email","placeholder":"یک آدرس ایمیل معتبر وارد کنید","value":"","required":"required","data-label":"ایمیل"}} {}
0 1551383632152 1010 324 mousemove //*[@id='ur-frontend-form']/form/div[1]/div[2] {"DIV":{"class":"ur-form-grid ur-grid-2","style":"width:30%"}} {}
0 1551383632202 1012 341 mousemove //*[@id='user_confirm_password_field']/label {"LABEL":{"for":"user_confirm_password"}} {}
0 1551383632252 1013 349 mousemove //*[@id='user_confirm_password_field']/label {"LABEL":{"for":"user_confirm_password"}} {}
0 1551383632302 1017 365 mousemove //*[@id='user_confirm_password_field'] {"P":{"class":"form-row validate-required","id":"user_confirm_password_field","data-priority":""}} {}
0 1551383632377 1017 364 mousemove //*[@id='user_confirm_password_field'] {"P":{"class":"form-row validate-required","id":"user_confirm_password_field","data-priority":""}} {}
0 1551383632435 1017 352 mousemove //*[@id='user_confirm_password_field']/label {"LABEL":{"for":"user_confirm_password"}} {}
0 1551383632485 1017 345 mousemove //*[@id='user_confirm_password_field']/label {"LABEL":{"for":"user_confirm_password"}} {}
0 1551383632647 1018 345 mousemove //*[@id='user_confirm_password_field']/label {"LABEL":{"for":"user_confirm_password"}} {}
0 1551383632702 1024 358 mousemove //*[@id='user_confirm_password_field'] {"P":{"class":"form-row validate-required","id":"user_confirm_password_field","data-priority":""}} {}
0 1551383632752 1025 369 mousemove //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383632851 1026 376 mousemove //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383632925 1029 376 mousemove //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383633059 1029 377 click //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383634865 0 0 keypress //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383634992 0 0 keypress //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383635108 0 0 keypress //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383635331 0 0 keypress //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383635757 0 0 keypress //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383635969 0 0 keypress //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383636199 0 0 keypress //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383636427 0 0 keypress //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383636659 0 0 keypress //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383636867 0 0 keypress //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383637530 1024 392 mousemove //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383637580 1019 397 mousemove //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383637630 1011 406 mousemove //*[@id='user_confirm_password'] {"INPUT":{"data-rules":"","data-id":"user_confirm_password","type":"password","class":"input-text input-password ur-frontend-field ","name":"user_confirm_password","id":"user_confirm_password","placeholder":"","value":"","required":"required","data-label":"تایید گذرواژه"}} {}
0 1551383637682 997 441 mousemove //*[@id='ur-frontend-form']/form/button {"BUTTON":{"type":"submit","class":"btn button ur-submit-button"}} {}
0 1551383637748 991 459 mousemove //*[@id='ur-frontend-form']/form/button {"BUTTON":{"type":"submit","class":"btn button ur-submit-button"}} {}
0 1551383637814 991 461 mousemove //*[@id='ur-frontend-form']/form/button {"BUTTON":{"type":"submit","class":"btn button ur-submit-button"}} {}
0 1551383637931 991 460 mousemove //*[@id='ur-frontend-form']/form/button {"BUTTON":{"type":"submit","class":"btn button ur-submit-button"}} {}
0 1551383637997 991 454 mousemove //*[@id='ur-frontend-form']/form/button {"BUTTON":{"type":"submit","class":"btn button ur-submit-button"}} {}
0 1551383638115 991 453 mousemove //*[@id='ur-frontend-form']/form/button {"BUTTON":{"type":"submit","class":"btn button ur-submit-button"}} {}
0 1551383638207 990 452 click //*[@id='ur-frontend-form']/form/button {"BUTTON":{"type":"submit","class":"btn button ur-submit-button"}} {}
0 1551383639097 989 453 mousemove //*[@id='ur-frontend-form']/form/button {"BUTTON":{"type":"submit","class":"btn button ur-submit-button"}} {}
0 1551383639165 979 479 mousemove //*[@id='ur-frontend-form'] {"DIV":{"class":"ur-frontend-form ur-frontend-form--rounded ur-frontend-form--rounded-edge ","id":"ur-frontend-form"}} {}
0 1551383639230 969 518 mousemove /html/body/div[2] {"DIV":{"class":"userpr-content"}} {}
0 1551383639280 962 556 mousemove /html/body/div[2]/div[3]/div/div[1] {"DIV":{"class":"copy-right"}} {}
0 1551383639331 952 600 mousemove /html/body/div[2]/div[3]/div/div[3] {"DIV":{"class":"clearfix"}} {}
0 1551383639397 934 639 mousemove /html/body/div[2]/div[3]/div/div[3] {"DIV":{"class":"clearfix"}} {}
0 1551383639447 920 669 mousemove /html {"HTML":{"lang":"en"}} {}
0 1551383639497 913 688 mousemove /html {"HTML":{"lang":"en"}} {}
0 1551383639568 912 696 mousemove /html/body/div[2]/div[3]/div/div[1]/p {"P":{}} {}
0 1551383644805 907 691 mousemove /html/body/div[2]/div[3]/div/div[1]/p {"P":{}} {}
0 1551383644858 800 591 mousemove //*[@id='ur-frontend-form'] {"DIV":{"class":"ur-frontend-form ur-frontend-form--rounded ur-frontend-form--rounded-edge ","id":"ur-frontend-form"}} {}
0 1551383644908 750 532 mousemove //*[@id='ur-submit-message-node']/ul/li[1] {"LI":{}} {}
0 1551383644976 718 467 mousemove //*[@id='ur-frontend-form']/form/button {"BUTTON":{"type":"submit","class":"btn button ur-submit-button"}} {}
0 1551383645175 711 465 mousemove //*[@id='ur-frontend-form']/form/button {"BUTTON":{"type":"submit","class":"btn button ur-submit-button"}} {}
0 1551383645225 630 353 mousemove //*[@id='ur-frontend-form']/form/div[1]/div[3] {"DIV":{"class":"ur-form-grid ur-grid-3","style":"width:30%"}} {}
0 1551383645291 539 206 mousemove //*[@id='ur-frontend-form']/form/div[1]/div[3] {"DIV":{"class":"ur-form-grid ur-grid-3","style":"width:30%"}} {}
0 1551383645357 473 117 mousemove //*[@id='ur-frontend-form']/form/div[1]/div[3] {"DIV":{"class":"ur-form-grid ur-grid-3","style":"width:30%"}} {}
0 1551383645408 449 75 mousemove //*[@id='ur-frontend-form'] {"DIV":{"class":"ur-frontend-form ur-frontend-form--rounded ur-frontend-form--rounded-edge ","id":"ur-frontend-form"}} {}
0 1551383645510 445 61 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1551383645575 442 43 mousemove /html/body/div[2]/div[1]/div/div[2]/a[2] {"A":{"href":"http://userpr.ir/registration","class":"site-guide btn btn-info"}} {}
0 1551383645640 438 38 mousemove /html/body/div[2]/div[1]/div/div[2]/a[2] {"A":{"href":"http://userpr.ir/registration","class":"site-guide btn btn-info"}} {}
0 1551383645789 438 38 click /html/body/div[2]/div[1]/div/div[2]/a[2] {"A":{"href":"http://userpr.ir/registration","class":"site-guide btn btn-info"}} {}
0 1551383646208 456 42 mousemove /html/body/div[2]/div[1]/div/div[2]/a[2] {"A":{"href":"http://userpr.ir/registration","class":"site-guide btn btn-info"}} {}
0 1551383646258 537 87 mousemove //*[@id='ur-frontend-form'] {"DIV":{"class":"ur-frontend-form ur-frontend-form--rounded ur-frontend-form--rounded-edge ","id":"ur-frontend-form"}} {}
0 1551383646331 614 214 mousemove //*[@id='ur-frontend-form']/form/div[1]/div[3] {"DIV":{"class":"ur-form-grid ur-grid-3","style":"width:30%"}} {}
0 1551383646392 681 353 mousemove //*[@id='user_confirm_password_field']/label {"LABEL":{"for":"user_confirm_password"}} {}
0 1551383647484 0 0 unload / {} {}
