cursor timestamp xpos ypos event xpath attrs extras
0 1552661097740 0 0 scroll / {} {}
0 1552661097886 0 0 scroll / {} {}
0 1552661098429 0 0 load / {} {}
0 1552661098438 0 0 scroll / {} {}
0 1552661099852 800 328 mousemove //*[@id='slider-id-000']/div/img {"IMG":{"src":"http://userpr.ir/wp-content/uploads/2019/01/Huawei-Y5-2017-4G-Dual-SIM-Mobile-Phone1_000.jpg","data-imagezoom":"true","class":"img-responsive","draggable":"false"}} {}
0 1552661099902 563 111 mousemove /html/body/div[2]/div[2]/div {"DIV":{"class":"single-wl3"}} {}
0 1552661139509 195 4 mousemove //*[@id='wpadminbar'] {"DIV":{"id":"wpadminbar","class":""}} {}
0 1552661139564 245 95 mousemove /html/body/div[2]/div[1]/div {"DIV":{"class":"container"}} {}
0 1552661139625 309 192 mousemove /html/body/div[2]/div[2]/div/div/p {"P":{"class":"product-nav"}} {}
0 1552661139685 402 320 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2] {"DIV":{"class":"single-right simpleCart_shelfItem"}} {}
0 1552661141755 357 333 mousemove //*[@id='product-rater']/div[1] {"DIV":{"data-start-value":"0.52307692307692","data-productid":"113","class":"starbox small  autoupdate"}} {}
0 1552661141812 443 270 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1552661141872 483 241 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1552661141933 492 234 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1552661142378 493 234 mousemove /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1552661142394 493 234 mousewheel /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1552661142416 0 0 scroll / {} {}
0 1552661142435 0 0 scroll / {} {}
0 1552661142443 497 242 mousewheel /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1552661142454 0 0 scroll / {} {}
0 1552661142475 0 0 scroll / {} {}
0 1552661142491 499 271 mousewheel /html/body/div[2]/div[2]/div/div/div[1]/div[1]/div/div[2]/h4 {"H4":{}} {}
0 1552661142494 0 0 scroll / {} {}
0 1552661142514 0 0 scroll / {} {}
0 1552661142534 0 0 scroll / {} {}
0 1552661142554 0 0 scroll / {} {}
0 1552661142589 0 0 scroll / {} {}
0 1552661142611 0 0 scroll / {} {}
0 1552661142631 0 0 scroll / {} {}
0 1552661142651 0 0 scroll / {} {}
0 1552661142670 0 0 scroll / {} {}
0 1552661142690 0 0 scroll / {} {}
0 1552661142755 554 560 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1552661142810 576 579 mousemove //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1552661142815 576 579 mousewheel //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1552661142836 578 592 mousewheel //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1552661142836 0 0 scroll / {} {}
0 1552661142856 578 626 mousewheel //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1552661142856 0 0 scroll / {} {}
0 1552661142875 578 690 mousewheel //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1552661142875 0 0 scroll / {} {}
0 1552661142895 578 791 mousewheel //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1552661142895 0 0 scroll / {} {}
0 1552661142935 578 1036 mousewheel //*[@id='product-introduction']/p {"P":{"style":"direction: rtl;"}} {}
0 1552661142935 0 0 scroll / {} {}
0 1552661142996 0 0 scroll / {} {}
0 1552661143016 0 0 scroll / {} {}
0 1552661143038 0 0 scroll / {} {}
0 1552661143059 0 0 scroll / {} {}
0 1552661143117 607 1283 mousemove //*[@id='product-describtion-section']/div[1]/h3 {"H3":{"class":"mb-0"}} {}
0 1552661143179 610 1284 mousemove //*[@id='product-describtion-section']/div[1]/h3 {"H3":{"class":"mb-0"}} {}
0 1552661143198 610 1284 mousewheel //*[@id='product-describtion-section']/div[1]/h3 {"H3":{"class":"mb-0"}} {}
0 1552661143202 610 1284 mousewheel //*[@id='product-describtion-section']/div[1]/h3 {"H3":{"class":"mb-0"}} {}
0 1552661143219 610 1284 mousewheel //*[@id='product-describtion-section']/div[1]/h3 {"H3":{"class":"mb-0"}} {}
0 1552661143234 610 1284 mousewheel //*[@id='product-describtion-section']/div[1]/h3 {"H3":{"class":"mb-0"}} {}
0 1552661143238 0 0 scroll / {} {}
0 1552661143256 0 0 scroll / {} {}
0 1552661143260 610 1392 mousewheel //*[@id='product-describtion-section']/div[1]/h3 {"H3":{"class":"mb-0"}} {}
0 1552661143278 0 0 scroll / {} {}
0 1552661143298 0 0 scroll / {} {}
0 1552661143320 0 0 scroll / {} {}
0 1552661143340 0 0 scroll / {} {}
0 1552661143359 0 0 scroll / {} {}
0 1552661143378 0 0 scroll / {} {}
0 1552661143440 614 1881 mousemove //*[@id='comment'] {"TEXTAREA":{"id":"comment","name":"comment","cols":"45","rows":"8","maxlength":"65525","required":"required"}} {}
0 1552661143499 616 1879 mousemove //*[@id='commentform']/p[3] {"P":{"class":"comment-form-comment"}} {}
0 1552661143850 617 1876 mousemove //*[@id='commentform']/p[3] {"P":{"class":"comment-form-comment"}} {}
0 1552661143919 623 1874 mousemove //*[@id='commentform']/p[3] {"P":{"class":"comment-form-comment"}} {}
0 1552661143986 635 1873 mousemove //*[@id='commentform']/p[3] {"P":{"class":"comment-form-comment"}} {}
0 1552661144040 660 1865 mousemove //*[@id='commentform']/p[3] {"P":{"class":"comment-form-comment"}} {}
0 1552661144100 698 1847 mousemove //*[@id='commentform']/p[3] {"P":{"class":"comment-form-comment"}} {}
0 1552661144101 693 1849 mousewheel //*[@id='commentform']/p[3] {"P":{"class":"comment-form-comment"}} {}
0 1552661144120 706 1844 mousewheel //*[@id='commentform']/p[3] {"P":{"class":"comment-form-comment"}} {}
0 1552661144120 0 0 scroll / {} {}
0 1552661144141 0 0 scroll / {} {}
0 1552661144147 712 1831 mousewheel //*[@id='commentform']/p[3] {"P":{"class":"comment-form-comment"}} {}
0 1552661144160 0 0 scroll / {} {}
0 1552661144180 0 0 scroll / {} {}
0 1552661144202 0 0 scroll / {} {}
0 1552661144221 0 0 scroll / {} {}
0 1552661144242 0 0 scroll / {} {}
0 1552661144261 0 0 scroll / {} {}
0 1552661144284 0 0 scroll / {} {}
0 1552661144303 0 0 scroll / {} {}
0 1552661144362 819 1480 mousemove //*[@id='myTabContent'] {"DIV":{"id":"myTabContent"}} {}
0 1552661144421 898 1452 mousemove //*[@id='myTabContent'] {"DIV":{"id":"myTabContent"}} {}
0 1552661144481 928 1440 mousemove //*[@id='myTabContent'] {"DIV":{"id":"myTabContent"}} {}
0 1552661144541 941 1435 mousemove //*[@id='myTabContent'] {"DIV":{"id":"myTabContent"}} {}
0 1552661144602 945 1434 mousemove //*[@id='myTabContent'] {"DIV":{"id":"myTabContent"}} {}
0 1552661144662 993 1475 mousemove //*[@id='myTabContent'] {"DIV":{"id":"myTabContent"}} {}
0 1552661144723 1014 1527 mousemove //*[@id='reviews-main']/div[1] {"DIV":{"class":"descr "}} {}
0 1552661144783 1022 1550 mousemove //*[@id='product_reviews_button'] {"BUTTON":{"id":"product_reviews_button","class":"btn btn-block collapsed showing-list","data-toggle":"collapse","data-target":"#product_reviews","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145108 1022 1560 click //*[@id='product_reviews_button'] {"BUTTON":{"id":"product_reviews_button","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145286 1019 1560 mousemove //*[@id='product_reviews_button'] {"BUTTON":{"id":"product_reviews_button","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145346 1016 1559 mousemove //*[@id='product_reviews_button'] {"BUTTON":{"id":"product_reviews_button","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145408 1014 1559 mousemove //*[@id='product_reviews_button'] {"BUTTON":{"id":"product_reviews_button","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145467 1013 1559 mousemove //*[@id='product_reviews_button'] {"BUTTON":{"id":"product_reviews_button","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145468 1013 1559 mousewheel //*[@id='product_reviews_button'] {"BUTTON":{"id":"product_reviews_button","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145506 0 0 scroll / {} {}
0 1552661145526 0 0 scroll / {} {}
0 1552661145538 1010 1573 mousewheel //*[@id='product_reviews_button'] {"BUTTON":{"id":"product_reviews_button","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145545 0 0 scroll / {} {}
0 1552661145566 0 0 scroll / {} {}
0 1552661145585 0 0 scroll / {} {}
0 1552661145605 0 0 scroll / {} {}
0 1552661145630 0 0 scroll / {} {}
0 1552661145665 0 0 scroll / {} {}
0 1552661145686 0 0 scroll / {} {}
0 1552661145711 0 0 scroll / {} {}
0 1552661145729 0 0 scroll / {} {}
0 1552661145788 1000 1753 mousemove //*[@id='product_reviews_button_2'] {"BUTTON":{"id":"product_reviews_button_2","class":"btn btn-block collapsed showing-list","data-toggle":"collapse","data-target":"#product_reviews_2","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145868 995 1749 mousemove //*[@id='product_reviews_button_2'] {"BUTTON":{"id":"product_reviews_button_2","class":"btn btn-block collapsed showing-list","data-toggle":"collapse","data-target":"#product_reviews_2","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145936 985 1743 mousemove //*[@id='product_reviews_button_2'] {"BUTTON":{"id":"product_reviews_button_2","class":"btn btn-block collapsed showing-list","data-toggle":"collapse","data-target":"#product_reviews_2","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661145989 982 1739 mousemove //*[@id='product_reviews_button_2'] {"BUTTON":{"id":"product_reviews_button_2","class":"btn btn-block collapsed showing-list","data-toggle":"collapse","data-target":"#product_reviews_2","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661146049 982 1737 mousemove //*[@id='product_reviews_button_2'] {"BUTTON":{"id":"product_reviews_button_2","class":"btn btn-block collapsed showing-list","data-toggle":"collapse","data-target":"#product_reviews_2","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661146109 981 1730 mousemove //*[@id='product_reviews_button_2'] {"BUTTON":{"id":"product_reviews_button_2","class":"btn btn-block collapsed showing-list","data-toggle":"collapse","data-target":"#product_reviews_2","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661146171 967 1698 mousemove //*[@id='comment-section'] {"DIV":{"id":"comment-section","class":"reviews-top reviews-bottom"}} {}
0 1552661146230 937 1649 mousemove //*[@id='product_reviews_button_1'] {"BUTTON":{"id":"product_reviews_button_1","class":"btn btn-block collapsed showing-list","data-toggle":"collapse","data-target":"#product_reviews_1","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661146291 936 1640 mousemove //*[@id='product_reviews_button_1'] {"BUTTON":{"id":"product_reviews_button_1","class":"btn btn-block collapsed showing-list","data-toggle":"collapse","data-target":"#product_reviews_1","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661146371 935 1636 mousemove //*[@id='product_reviews_button_1'] {"BUTTON":{"id":"product_reviews_button_1","class":"btn btn-block collapsed showing-list","data-toggle":"collapse","data-target":"#product_reviews_1","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661146533 935 1635 click //*[@id='product_reviews_button_1'] {"BUTTON":{"id":"product_reviews_button_1","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews_1","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661146552 935 1635 click //*[@id='product_reviews_button_1'] {"BUTTON":{"id":"product_reviews_button_1","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews_1","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661146672 935 1638 mousemove //*[@id='product_reviews_button_1'] {"BUTTON":{"id":"product_reviews_button_1","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews_1","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661146733 912 1668 mousemove //*[@id='product_reviews_button_1'] {"BUTTON":{"id":"product_reviews_button_1","class":"btn btn-block showing-list","data-toggle":"collapse","data-target":"#product_reviews_1","aria-expanded":"true","aria-controls":"collapseOne"}} {}
0 1552661146794 771 1764 mousemove //*[@id='comment-234']/div/p {"P":{}} {}
0 1552661146879 597 1835 mousemove //*[@id='comment-234']/div {"DIV":{}} {}
0 1552661147975 352 1821 mousemove //*[@id='comment-234']/div {"DIV":{}} {}
0 1552661148034 376 1769 mousemove //*[@id='comment-234']/div/p {"P":{}} {}
0 1552661148095 381 1760 mousemove //*[@id='comment-234']/div/ul {"UL":{}} {}
0 1552661148154 381 1760 mousewheel //*[@id='comment-234']/div/ul {"UL":{}} {}
0 1552661148195 0 0 scroll / {} {}
0 1552661148215 0 0 scroll / {} {}
0 1552661148235 0 0 scroll / {} {}
0 1552661148255 0 0 scroll / {} {}
0 1552661148275 0 0 scroll / {} {}
0 1552661148295 0 0 scroll / {} {}
0 1552661148315 0 0 scroll / {} {}
0 1552661148335 0 0 scroll / {} {}
0 1552661148356 0 0 scroll / {} {}
0 1552661148376 0 0 scroll / {} {}
0 1552661148435 382 1861 mousemove //*[@id='comment-234'] {"DIV":{"id":"comment-234","class":"reviews-right col-lg-12"}} {}
0 1552661148497 382 1911 mousemove //*[@id='comment-32']/div/ul {"UL":{}} {}
0 1552661188543 323 1901 mousemove //*[@id='comment-32'] {"DIV":{"id":"comment-32","class":"reviews-right col-lg-12"}} {}
0 1552661188601 267 1713 mousemove //*[@id='comment-234'] {"DIV":{"id":"comment-234","class":"reviews-right col-lg-12"}} {}
0 1552661302826 240 1606 mousemove //*[@id='wpadminbar'] {"DIV":{"id":"wpadminbar","class":""}} {}
0 1552661302894 397 1693 mousemove //*[@id='comment-section'] {"DIV":{"id":"comment-section","class":"reviews-top reviews-bottom"}} {}
0 1552661302953 448 1722 mousemove //*[@id='comment-234'] {"DIV":{"id":"comment-234","class":"reviews-right col-lg-12"}} {}
0 1552661303016 469 1746 mousemove //*[@id='comment-234']/div/ul {"UL":{}} {}
0 1552661303071 519 1797 mousemove //*[@id='comment-234']/div/p {"P":{}} {}
0 1552661303132 558 1868 mousemove //*[@id='comment-234'] {"DIV":{"id":"comment-234","class":"reviews-right col-lg-12"}} {}
0 1552661303192 566 1921 mousemove //*[@id='comment-32']/div/ul {"UL":{}} {}
0 1552661304681 521 1927 mousemove //*[@id='comment-32']/div/ul {"UL":{}} {}
0 1552661304738 581 1841 mousemove //*[@id='comment-234']/div {"DIV":{}} {}
0 1552661304936 586 1829 mousewheel //*[@id='comment-234']/div {"DIV":{}} {}
0 1552661304957 0 0 scroll / {} {}
0 1552661304977 0 0 scroll / {} {}
0 1552661305000 0 0 scroll / {} {}
0 1552661305019 0 0 scroll / {} {}
0 1552661305039 0 0 scroll / {} {}
0 1552661305058 0 0 scroll / {} {}
0 1552661305080 0 0 scroll / {} {}
0 1552661305098 0 0 scroll / {} {}
0 1552661305120 0 0 scroll / {} {}
0 1552661305139 0 0 scroll / {} {}
0 1552661305200 581 1931 mousemove //*[@id='comment-32']/div/ul {"UL":{}} {}
0 1552661305259 580 1931 mousemove //*[@id='comment-32']/div/ul {"UL":{}} {}
0 1552661305312 579 1932 mousemove //*[@id='comment-32']/div/ul {"UL":{}} {}
0 1552661305313 579 1932 mousewheel //*[@id='comment-234']/div {"DIV":{}} {}
0 1552661305339 0 0 scroll / {} {}
0 1552661305358 0 0 scroll / {} {}
0 1552661305379 0 0 scroll / {} {}
0 1552661305399 0 0 scroll / {} {}
0 1552661305419 0 0 scroll / {} {}
0 1552661305439 0 0 scroll / {} {}
0 1552661305459 0 0 scroll / {} {}
0 1552661305479 0 0 scroll / {} {}
0 1552661305499 0 0 scroll / {} {}
0 1552661305520 0 0 scroll / {} {}
0 1552661305584 567 2038 mousemove //*[@id='comment-32']/div/p {"P":{}} {}
0 1552661305641 555 2051 mousemove //*[@id='comment-32']/div/p {"P":{}} {}
0 1552661305701 549 2061 mousemove //*[@id='comment-32']/div/p {"P":{}} {}
0 1552661305761 536 2078 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661305813 506 2108 mousemove //*[@id='comment-32'] {"DIV":{"id":"comment-32","class":"reviews-right col-lg-12"}} {}
0 1552661307017 443 2136 mousemove //*[@id='comment-31'] {"DIV":{"id":"comment-31","class":"reviews-right col-lg-12"}} {}
0 1552661307086 460 2101 mousemove //*[@id='comment-32'] {"DIV":{"id":"comment-32","class":"reviews-right col-lg-12"}} {}
0 1552661307146 461 2094 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661307272 462 2093 mousewheel //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661307307 0 0 scroll / {} {}
0 1552661307326 0 0 scroll / {} {}
0 1552661307346 0 0 scroll / {} {}
0 1552661307366 0 0 scroll / {} {}
0 1552661307388 0 0 scroll / {} {}
0 1552661307407 0 0 scroll / {} {}
0 1552661307427 0 0 scroll / {} {}
0 1552661307448 0 0 scroll / {} {}
0 1552661307467 0 0 scroll / {} {}
0 1552661307489 0 0 scroll / {} {}
0 1552661307664 463 2190 mousemove //*[@id='comment-31']/div/p {"P":{}} {}
0 1552661307727 473 2208 mousemove //*[@id='comment-31']/div/p {"P":{}} {}
0 1552661347693 510 2192 mousemove //*[@id='comment-31']/div/p {"P":{}} {}
0 1552661347753 542 2104 mousemove //*[@id='comment-32'] {"DIV":{"id":"comment-32","class":"reviews-right col-lg-12"}} {}
0 1552661347812 550 2086 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661347883 551 2084 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661348240 550 2084 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661348292 544 2087 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661348352 543 2089 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661348456 542 2090 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661348704 540 2091 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661348888 539 2091 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661348944 538 2091 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661349012 536 2092 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661349320 533 2092 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661355360 532 2091 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661355427 540 2092 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
0 1552661355487 550 2096 mousemove //*[@id='comment-32']/div {"DIV":{}} {}
